T-K,44421.858,3762853.844,196.758,,,,,,,28,0918LB90-_20,1.295,201350,kT
T-K,44420.793,3762857.693,196.694,,,,,,,28,0918LB90-_19,1.295,201349,kT
T-K,44420.721,3762834.812,197.323,,,,,,,28,0918LB90-_70,1.295,201400,kT
T-K,44420.593,3762870.707,196.614,,,,,,,28,0918LB90-_16,1.295,201346,kT
T-K,44419.665,3762824.257,197.316,,,,,,,28,0918LB90-_197,1.295,201527,kT
T-K,44419.548,3762866.633,196.586,,,,,,,28,0918LB90-_17,1.295,201347,kT
T-K,44419.478,3762839.155,197.154,,,,,,,28,0918LB90-_72,1.295,201402,kT
T-K,44419.468,3762862.927,196.615,,,,,,,28,0918LB90-_18,1.295,201348,kT
T-K,44419.046,3762824.89,197.339,,,,,,,28,0918LB90-_196,1.295,201526,kT
T-K,44417.613,3762837.013,197.216,,,,,,,28,0918LB90-_73,1.295,201403,kT
T-K,44417.452,3762826.204,197.263,,,,,,,28,0918LB90-_195,1.295,201525,kT
T-K,44417.125,3762842.162,197.014,,,,,,,28,0918LB90-_74,1.295,201404,kT
T-K,44415.842,3762843.948,196.975,,,,,,,28,0918LB90-_79,1.295,201409,kT
T-K,44415.657,3762840.698,197.047,,,,,,,28,0918LB90-_76,1.295,201406,kT
T-K,44414.593,3762845.785,196.933,,,,,,,28,0918LB90-_81,1.295,201411,kT
T-K,44414.257,3762839.14,197.071,,,,,,,28,0918LB90-_75,1.295,201405,kT
T-K,44414.118,3762841.883,197.002,,,,,,,28,0918LB90-_77,1.295,201407,kT
T-K,44412.99,3762848.253,196.869,,,,,,,28,0918LB90-_83,1.295,201413,kT
T-K,44412.475,3762840.075,197.02,,,,,,,28,0918LB90-_78,1.295,201408,kT
T-K,44412.111,3762848.792,196.855,,,,,,,28,0918LB90-_86,1.295,201416,kT
T-K,44411.74,3762887.919,196.095,,,,,,,28,0918LB90-_12,1.295,201342,kT
T-K,44411.495,3762829.98,197.041,,,,,,,28,0918LB90-_194,1.295,201524,kT
T-K,44411.132,3762848.35,196.864,,,,,,,28,0918LB90-_87,1.295,201417,kT
T-K,44410.506,3762847.537,196.874,,,,,,,28,0918LB90-_88,1.295,201418,kT
T-K,44409.484,3762841.584,196.938,,,,,,,28,0918LB90-_80,1.295,201410,kT
T-K,44409.397,3762846.126,196.899,,,,,,,28,0918LB90-_89,1.295,201419,kT
T-K,44408.904,3762845.619,196.893,,,,,,,28,0918LB90-_91,1.295,201421,kT
T-K,44408.602,3762885.789,196.028,,,,,,,28,0918LB90-_11,1.295,201341,kT
T-K,44408.161,3762858.209,196.557,,,,,,,28,0918LB90-_112,1.295,201442,kT
T-K,44407.908,3762862.569,196.398,,,,,,,28,0918LB90-_111,1.295,201441,kT
T-K,44407.743,3762844.541,196.868,,,,,,,28,0918LB90-_90,1.295,201420,kT
T-K,44406.776,3762832.056,196.884,,,,,,,28,0918LB90-_193,1.295,201523,kT
T-K,44406.506,3762842.923,196.837,,,,,,,28,0918LB90-_82,1.295,201412,kT
T-K,44406.466,3762866.217,196.269,,,,,,,28,0918LB90-_110,1.295,201440,kT
T-K,44406.427,3762843.61,196.843,,,,,,,28,0918LB90-_85,1.295,201415,kT
T-K,44406.317,3762843.28,196.848,,,,,,,28,0918LB90-_84,1.295,201414,kT
T-K,44405.242,3762857.768,196.695,,,,,,,28,0918LB90-_131,1.295,201461,kT
T-K,44405.116,3762862.076,196.587,,,,,,,28,0918LB90-_130,1.295,201460,kT
T-K,44404.385,3762850.221,196.708,,,,,,,28,0918LB90-_93,1.295,201423,kT
